ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1761039039489093803,2024-02-23T14:43:20+00:00,fr,0,0,0,26,,RT @michelhenrion: Ce tweet d'archives est #collector. @lalibrebe  (via @laurentkot) #LaBroncaDesMédias https://t.co/NhW26xu6si
1761033022604820720,2024-02-23T14:19:25+00:00,fr,0,0,0,5,,"RT @Ecolo: 🤩 Nos affiches sont prêtes, pour la campagne. Elles vous aideront à faire connaissance avec tou·tes nos candidat·es. Toutes et t…"
1761003733352136799,2024-02-23T12:23:02+00:00,fr,43,0,33,3,4202,"La critique envers les média, ou certaines de leurs prises de position, est une chose. Les pressions et la violence verbale répétées à l'encontre des journalistes sont inacceptables en démocratie. Soutien @lalibrebe et à ses équipes."
1760815094747861081,2024-02-22T23:53:27+00:00,nl,0,0,0,8,,"RT @groen: ""Nu stof rond staatsbon is gaan liggen, moeten we probleem bij de wortel aanpakken.""Groen wil een hogere spaarrente via een ve…"
1760814917731443114,2024-02-22T23:52:45+00:00,en,0,0,0,56,,RT @UnionStGilloise: Memorable European nights. 🤩 https://t.co/ZszIYJlZez
1760814770104528932,2024-02-22T23:52:10+00:00,fr,0,0,0,190,,RT @UnionStGilloise: WHAT A IN NIGHT FRANKFURT! 🤩Cette équipe est absolument magique ! ✨ https://t.co/AaDMufafwg
1760966388452102542,2024-02-23T09:54:38+00:00,fr,1,0,0,0,73,@michelhenrion @sudinfo_be @Sophie_Wilmes @GLBouchez Les prochains candidat.e.s approché.e.s seront forcément des seconds choix ! C'est moche
1761347362482458670,2024-02-24T11:08:30+00:00,fr,0,0,0,6,,"RT @Fred_Chardon: Pour clarifier. Je poste cet article à 20h jeudi, annonçant la perspective d'une réunion tardive du bureau du MR. Elle es…"
1761063973040832931,2024-02-23T16:22:24+00:00,fr,0,0,0,40,,RT @jrauch97: C’est vraiment des barjots quelle équipe de ouf 🥰 https://t.co/jdwShL9PVS
1761323502529888537,2024-02-24T09:33:41+00:00,fr,2,0,1,1,329,"Assemblée Parlementaire de l’OSCE. En plus de dénoncer cette atrocité qui se déroule sous nos yeux à Gaza, il faut agir maintenant pour la paix et la justice. Puisque nous savons ce qu’il se passe, l’inaction est de la complicité. https://t.co/RxHjDR0Eq7"
1761310951058342339,2024-02-24T08:43:48+00:00,fr,33,4,47,10,3453,🇺🇦 2 ans aujourd'hui.Il devient urgent d'envisager de nouveaux leviers pour l'Ukraine.Battons-nous pour la confiscation des criminels de guerre russes.250 des 350 milliards € d'actifs russes gelés dans le monde sont ... en Belgique.#StandWithUkraine https://t.co/mpLO5WtKhp
1761007917459734989,2024-02-23T12:39:40+00:00,fr,35,0,43,0,5997,"Ces attaques contre la liberté de la presse doivent cesser. Sans presse libre, plus de contrôle de notre démocratie. Soutien @lalibrebe."
1761005526295454035,2024-02-23T12:30:10+00:00,fr,0,0,0,49,,RT @ddemeeus: @GLBouchez @lalibrebe Vos attaques contre les journalistes ont souvent été insupportables. Elles deviennent inacceptables. Qu…
1761417118598266913,2024-02-24T15:45:41+00:00,nl,1,0,0,0,25,@janmeert @groen Nu wordt ook al gecontroleerd of je al een hypothecaire lening hebt lopen wanneer je er één aanvraagt. We voorzien een gelijkaardig mechanisme.
1761425327362863491,2024-02-24T16:18:18+00:00,fr,53,1,25,8,3821,Intéressant résultat du sondage @TrendsCanalZ @LeVif qui a été peu commenté... L'idée de refédéraliser des compétences fait son chemin et c'est une bonne nouvelle ! 🤝🇧🇪 https://t.co/D0Dn7i97GE
1761423644612284787,2024-02-24T16:11:37+00:00,fr,7,0,0,0,64,"@cmorenville @SophieSine Et c'est encore dans notre programme pour les élections à venir. Ce qui est intéressant est que PS, MR et Engagés ont également, à présent, des propositions allant dans ce sens. Les lignes bougent... 🤞"
1761863933781053491,2024-02-25T21:21:10+00:00,nl,0,0,0,9,,"RT @Bex_Stijn: Twee doden en drie gewonden nadat auto inrijdt op wielertoeristen, bestuurder legt positieve ademtest af.Verschrikkelijk.…"
1761828773643645341,2024-02-25T19:01:27+00:00,fr,0,0,0,7,,RT @RDemeuse: 🥳 Historique ! Les 30 citoyens tirés au sort et 10 députés de la 1ere commission délibérative wallonne votent à l’unanimité l…
1762032953494794251,2024-02-26T08:32:47+00:00,fr,6,0,4,0,930,"A propos d'abandon, voici un bel exemple d'abandon d'humanisme et de décence. ""Sympa bien sûr""... Franchement..."
1762121962896159160,2024-02-26T14:26:29+00:00,nl,23,2,28,6,3234,Wat met de 200 miljard bevroren Russisch geld in België?In november al diende Groen een tekst in voor confiscatie. Want Rusland moet betalen voor de wederopbouw van Oekraïne. https://t.co/q4ldqIicnWPremier De Croo zwengelt dit debat nu verder aan: https://t.co/q6wzWn6mcI👍
1762259045447020632,2024-02-26T23:31:12+00:00,fr,0,0,0,14,,RT @saskiabricmont: Le libre-échange débridé est une menace pour la production européenne et les revenus des #agriculteurs. Il est exclu po…
1762167261475868787,2024-02-26T17:26:29+00:00,fr,0,0,0,14,,RT @saskiabricmont: Le libre-échange débridé est une menace pour la production européenne et les revenus des #agriculteurs. Il est exclu po…
1762058833206141152,2024-02-26T10:15:37+00:00,nl,0,0,0,0,194,"@la_vie_en_roos Proficiat, en veel succes!"
1762393764826386483,2024-02-27T08:26:31+00:00,fr,0,0,0,17,,"RT @SLaveleye: Plus de 30 pesticides utilisés en EU/BE sont des PFAS. J'ai déjà interrogé le Ministre @DavidClarinval sur ce sujet, sans ré…"
1762165813832778199,2024-02-26T17:20:44+00:00,fr,0,0,0,6395,,RT @salomesaque: L’une des premières chaînes « d’information » française compte les chiffres de l’avortement comme une cause de mortalité.…
1762136182756884984,2024-02-26T15:22:59+00:00,nl,8,0,4,4,1037,Dit lijkt mij een eerste stap in de goede richting. Hopelijk volgt tweede stap zeer snel. ⁦@groen⁩ heeft een voorstel op tafel om de getrouwheidspremie af te schaffen waardoor de spaarrekening eenvoudiger en transparanter wordt voor iedereen. Stap 2! https://t.co/ds79QYfyKO
1762448915687674252,2024-02-27T12:05:40+00:00,fr,10,0,0,2,471,Stop aux pesticides-PFAS.
1762443597675110663,2024-02-27T11:44:32+00:00,fr,0,0,0,57,,RT @saskiabricmont: 🟢Loi de restauration de la nature votée ! Texte essentiel contre dérèglement climatique et chute de la biodiversité✔️…
1762420390368805015,2024-02-27T10:12:19+00:00,fr,13,0,0,4,967,"Le Ministre fédéral de l'agriculture a fait de la dérégulation des OGM sa priorité. Sans écouter le secteur qui ne soutient pas cette dérégulation, qui va renforcer leur dépendance aux semenciers (sans parler des risques réels pour la biodiversité et le manque de transparence)."
1762377272613298436,2024-02-27T07:20:59+00:00,fr,40,5,11,17,8135,"Plus de 30 pesticides utilisés en EU/BE sont des PFAS. J'ai déjà interrogé le Ministre @DavidClarinval sur ce sujet, sans réponse satisfaisante à ce stade. Je le re-interroge ajd. On veut une agriculture qui préserve la santé des agriculteurs, de l'environnement et des mangeurs !"
1762443650938605803,2024-02-27T11:44:45+00:00,fr,0,0,0,56,,RT @saskiabricmont: 🟢Loi de restauration de la nature votée ! Texte essentiel contre dérèglement climatique et chute de la biodiversité✔️…
1762384374786363585,2024-02-27T07:49:13+00:00,fr,0,0,0,7,,RT @saskiabricmont: La🇧🇪inclut le crime d'#écocide dans son code pénal @HugonClaire @SamuelCogolati🙌Et le Parlement🇪🇺adopte cette semaine…
1762447794894254567,2024-02-27T12:01:13+00:00,nl,0,0,0,26,,RT @msaraswati: (1/2) BREAKING: EU Parlement stemt voor de natuurherstelwet. Een overwinning voor de Europese natuur ondanks felle tegenk…
1762743951520379184,2024-02-28T07:38:02+00:00,nl,157,12,324,22,27922,Laat ons niet langer naïef zijn. Bart De Wever is nu al bezig met zijn verhaal om op Vlaams niveau met extreemrechts te kunnen gaan regeren. Bart De Wever: "Federaal geen Vlaamse meerderheid? Dan kan men Vlaams niet op mij rekenen" https://t.co/RtLAfNJk5P
1762513616140489123,2024-02-27T16:22:46+00:00,fr,0,0,0,10,,"RT @NatJanne: La famine s'installe dans la bande de Gaza, surtout au Nord. Ici, une petite fille qui met du temps à se rappeler la dernière…"
1762538761080991924,2024-02-27T18:02:41+00:00,fr,14,0,8,3,756,"Nan mais l'environnement c'est une question qui nous concerne tous et toutes"Bah visiblement pas au @MR_officiel ni chez @LesEngages_be Heureusement qu'il y a encore assez de progressiste en Europe pour défendre le bon sens A prendre note pour le 9 juin 🗳🇧🇪
1762452633795604534,2024-02-27T12:20:27+00:00,fr,7,0,0,0,228,"Quand on lutte, on peut faire bouger les lignes ✊️Une victoire pour la nature ! 💚"
1762424796220993787,2024-02-27T10:29:50+00:00,fr,3,0,0,0,42,"PFAS, pouvoir vivre de son métier de la Terre, le réchauffement climatique sont tous lié au même problème : le modèle neoliberal qui prône le marché avant la raison On ne laissera pas faire ! 👇👇👇"
1762423045220635025,2024-02-27T10:22:52+00:00,fr,0,0,0,17,,"RT @SLaveleye: Plus de 30 pesticides utilisés en EU/BE sont des PFAS. J'ai déjà interrogé le Ministre @DavidClarinval sur ce sujet, sans ré…"
1762762931144454378,2024-02-28T08:53:27+00:00,en,69,1,6,30,5533,Gaza : The speeches of the German Greens ministers  are a shame for the entire international Green political movement wich is built on the belief in international law and the fight against colonial domination. Shame on the German Greens. Not in my name ! #Cease_fire_In_Gaza_Now
1762792482750726354,2024-02-28T10:50:53+00:00,en,0,0,0,212,,RT @theworldindex: Most Educated Countries:1.🇸🇬 Singapore2.🇫🇮 Finland3.🇰🇷 South Korea4.🇨🇭 Switzerland5.🇩🇰 Denmark6.🇳🇱 Netherlands7.…
1762508878355300722,2024-02-27T16:03:57+00:00,fr,10,0,3,1,741,Excellente nouvelle ! La loi de restauration de la nature est votée au Parlement européen 💚🇪🇺
1762492729958011365,2024-02-27T14:59:47+00:00,fr,0,0,0,7,,RT @celine_tellier: (1/2) Soulagée de l'adoption de la #NatureRestorationLaw par le parlement européen.Un pas en avant pour la restaurati…
1762773228110377160,2024-02-28T09:34:22+00:00,fr,0,0,2,0,183,@OnedecisionCap1 Vous n’avez pas plutôt envie de commenter ce que vous évoque un israélien pacifiste menacé de mort ?
1762832521400590838,2024-02-28T13:29:59+00:00,fr,0,0,2,0,83,@qbreys Je suis du Brabant wallon :) merci
1762786412804407675,2024-02-28T10:26:46+00:00,fr,0,0,1,0,79,@OnedecisionCap1 Ni sur celles que j’ai reçues à la pelle et qui sont aussi du à ce que colporter sur moi ou mes positions :)
1762786618346291419,2024-02-28T10:27:35+00:00,fr,0,0,1,0,35,"@OnedecisionCap1 À part ça , votre avis ?"
1762546120620712416,2024-02-27T18:31:56+00:00,fr,0,0,0,57,,RT @saskiabricmont: 🟢Loi de restauration de la nature votée ! Texte essentiel contre dérèglement climatique et chute de la biodiversité✔️…
1762442742611792269,2024-02-27T11:41:09+00:00,fr,0,0,0,57,,RT @saskiabricmont: 🟢Loi de restauration de la nature votée ! Texte essentiel contre dérèglement climatique et chute de la biodiversité✔️…
1763253496059429190,2024-02-29T17:22:47+00:00,nl,4,0,3,0,398,Heel terecht! Deze uitspraken zijn onaanvaardbaar. @LucSels @KU_Leuven
1763249247820910816,2024-02-29T17:05:54+00:00,nl,0,0,0,12,,"RT @groen: ""Tijd voor nieuwe maatregelen om ons verkeer veiliger te maken voor voetgangers, fietsers, en iedereen die zich op de weg begeef…"
1763207047481303515,2024-02-29T14:18:13+00:00,nl,69,7,132,18,9268,Gewetenloos. Dit bloedbad tegen burgers moet stoppen.❌ De druk op Israël moet fors omhoog: Groen roept op tot een tijdelijke boycot tegen Israël zolang de bombardementen doorgaan.👉 https://t.co/viCsVdioIoLive - 104 doden bij Israëlische aanval https://t.co/OLnW6BFCak
1762902557356085655,2024-02-28T18:08:17+00:00,nl,0,0,0,10,,RT @_nadianaji: Er zijn jaarlijks honderden vrouwen die de grens moeten oversteken voor levensbepalende zorg. Ofwel blijft cd&amp;v dit dossi…
1762930014201221469,2024-02-28T19:57:23+00:00,fr,50,2,12,2,5344,Ça y est! Le sénat français a voté en faveur de l’inscription du droit à l’ #IVG dans la Constitution! Bravo @Melanie_Vogel_ et toutes celles qui se battent dans l’ombre @leplanning #IVGconstitution @EELV
1763273907035853148,2024-02-29T18:43:54+00:00,fr,1,1,2,0,124,"@LaurenceGourgu2 @MariePobemer @PSofficiel @Ecolo Nous sommes en effet présents. Nous avons aussi, avec d'autres collègues, forcé une suspension de séance afin de faire bouger les lignes et d'exiger que le Ministre revienne dans un mois avec des explications (et des solutions) complémentaires sur cet important dossier."
1763273266670547405,2024-02-29T18:41:21+00:00,fr,2,0,1,0,16,"@Le_GAMP @Ecolo @SLaveleye Ce n'est pas exact. Nous avons même, avec d'autre collègues de la majorité, forcé une suspension de séance afin de faire bouger les lignes et d'exiger que le Ministre revienne dans un mois avec des explications (et des solutions) complémentaires sur cet important dossier."
1763250828670902379,2024-02-29T17:12:11+00:00,fr,9,0,11,1,862,"Nous avons déposé une proposition de loi, avec ma collègue @SLaveleye , comprenant 3 mesures prioritaires pour imposer un revenu juste pour les agriculteurs 👇🎙️🗣️https://t.co/Dbg3qm0bUs"
1762969176543506871,2024-02-28T22:33:00+00:00,qme,0,0,0,0,335,💪💙💛 #deBruxelleslafierté
1763138745270751244,2024-02-29T09:46:49+00:00,en,0,0,0,35,,RT @UnionStGilloise: A goal for the history books. 📖😎 https://t.co/nNs4FO5fQv
1763137898172293583,2024-02-29T09:43:27+00:00,fr,0,0,1,0,9,@MarcDeroover @Ecolo @SLaveleye Un revenu qui permet d'être rentable et de pouvoir correctement gagner sa vie.
1763136603118047565,2024-02-29T09:38:18+00:00,fr,0,0,0,10,,RT @Ecolo: Les Verts veulent garantir un revenu #juste aux agriculteur·rices pour un futur plus serein. @GillesVdBurre @SLaveleye 👇https:…
1762940584136708380,2024-02-28T20:39:23+00:00,fr,0,0,0,1,,RT @SmartBe_fr: @GillesVdBurre @Ecolo @GysenArmelle @LesEngages_be @PYDermagne @PSofficiel @valerieglatigny @MR_officiel @Sofie_Merckx @ptb…
1763279696576614413,2024-02-29T19:06:54+00:00,fr,0,0,0,22,,"RT @NatJanne: Israël affame la population 🇵🇸de la bande de #Gaza.👉La 🇧🇪doit pousser 🇮🇱 à respecter les mesures provisoires de la CIJ, not…"
1763278662948802975,2024-02-29T19:02:48+00:00,fr,26,1,18,5,3605,"Pour toutes celles et ceux qui ont depuis des mois remis en cause «  les chiffres du Hamas », refusant ainsi de voir l’ampleur du massacre. Ces chiffres sont ceux du Pentagone américain."
1763144858414301684,2024-02-29T10:11:06+00:00,fr,32,1,1,8,590,"@Ecolo appelle au boycott d’Israël !30.000 Palestiniens tués en 4 mois, dont près de 10.000 enfants. Cette folie meurtrière doit cesser.Israël n’écoute pas les Cours internationales, les appels au cessez-le-feu ? Isolons économiquement et diplomatiquement son gouvernement. https://t.co/pGeDlMPCTv"
1763277806639649205,2024-02-29T18:59:23+00:00,nl,0,0,0,12,,"RT @groen: ""Tijd voor nieuwe maatregelen om ons verkeer veiliger te maken voor voetgangers, fietsers, en iedereen die zich op de weg begeef…"
1763185992578576820,2024-02-29T12:54:33+00:00,nl,0,0,0,24,,RT @groen: Tijd voor tijdelijke boycot tegen Israël. Covoorzitster @_nadianaji en fractieleider @WouterDeVriendt voeren druk op: geen Isr…
1762881034666786923,2024-02-28T16:42:46+00:00,nl,0,0,0,1,,"RT @groen: ""5 jaar NV-A op onderwijs, en het aantal kwetsbare leerlingen dat door ons onderwijs wordt achtergelaten was nog nooit zo hoog.…"
1762880959416828098,2024-02-28T16:42:28+00:00,nl,0,0,0,28,,"RT @groen: .@Elisameuleman: ""5 jaar N-VA op onderwijs, 20 jaar N-VA in de Vlaamse Regering, en wat is het bilan? - Het aantal kleuters da…"
1762779342386376961,2024-02-28T09:58:40+00:00,nl,0,0,0,4,,RT @groen: 'Onderwijs zou een springplank moeten zijn naar een goeie job en mooie toekomst. Maar steeds vaker zien we dat leerlingen erge…
1763249769504289198,2024-02-29T17:07:59+00:00,fr,19,2,13,2,2473,"Un revenu juste pour celles et ceux qui nous nourrissent, leur permettant de faire face aux multiples crises auxquelles ils et elles sont confrontés. Des solutions concrètes existent. Mettons les en place!"
1763123048356458704,2024-02-29T08:44:26+00:00,fr,4,0,7,1,404,"#IVG - Quand en Belgique on reste au statut quo sur ce droit fondamental des femmes à disposer de leur corps, la France nous montre la voie en inscrivant l'IVG dans sa constitution. Merci! https://t.co/bofUB0GMuu"
1762955948233023905,2024-02-28T21:40:26+00:00,fr,0,0,0,104,,RT @EELV: Victoire historique !Le Sénat vote l’inscription de l’IVG dans la Constitution. Bravo à notre sénatrice @Melanie_Vogel_ et…
1763214621702242414,2024-02-29T14:48:19+00:00,fr,0,0,0,8,,"RT @Ecolo: ""Des millions de civils déplacés, en situation de crise alimentaire. Des milliers de femmes et filles victimes de violences sexu…"
1762974712563429653,2024-02-28T22:55:00+00:00,fr,0,0,0,5,,"RT @francoisperl: J'attends avec un sentiment de colère sourde l'assassinat d'état d'Ivan Cantu, programmé cette nuit à 1h. 16 ans de corre…"
1762880430338949174,2024-02-28T16:40:21+00:00,fr,0,0,0,7,,RT @andreflahaut: 1/4 En qualité de président du groupe d'amitié parlementaire Belgique 🇧🇪 RDC 🇨🇩 et aux côtés des collègues @GuillaumeDef…
1763253494981476426,2024-02-29T17:22:47+00:00,nl,0,0,0,0,48,@StevenVdWalle @joachimcoens inderdaad!
1763145544203981034,2024-02-29T10:13:50+00:00,nl,0,0,0,0,18,Groetjes van een trotse #Belg #mama #politica
1763133581591785631,2024-02-29T09:26:17+00:00,nl,0,0,0,47,,RT @_nadianaji: Israël voert een vernietigende oorlog en ondertussen kan het land deelnemen aan Eurovisiesongfestival of het EK voetbal. On…
1763337299230912726,2024-02-29T22:55:48+00:00,fr,0,0,0,2,,RT @TwitPolitique: Jeudi en Prime : Jean-Michel Javaux (Ecolo) poussera la liste liégeoise pour la Chambre https://t.co/YVpj21iVnd
1763562310193312083,2024-03-01T13:49:54+00:00,nl,0,0,0,7,,RT @JeremieVaneeckh: Laat ons nu het gesprek rond euthanasie voeren en nog stappen zetten voor de verkiezingen. Het is helaas jarenlang geb…
1763562229352288358,2024-03-01T13:49:35+00:00,nl,0,0,0,5,,"RT @rdecaluwe: Voor wie denkt dat @cdenv een bocht maakt rond euthanasie voor mensen met dementie, een draadje 🧵 (1/8)"
1763539894868090962,2024-03-01T12:20:50+00:00,nl,23,2,16,3,2825,Dit is allemaal in scène gezette verontwaardiging van cd&amp;v door1) veel te laat met een tekst van 2000 blz naar de regering te komen 2) er forse rode lijnen van coalitiepartijen in te zetten 3) om zo de schuld te kunnen leggen bij anderen voor eigen falen#migratiewetboek
1763494197443604579,2024-03-01T09:19:15+00:00,nl,0,0,0,9,,RT @_nadianaji: Levensbepalende keuzes moet je zelf kunnen maken. Nodig dat euthanasiewetgeving wordt bijgesteld en goed dat er (eindelijk)…
1763850710569906328,2024-03-02T08:55:54+00:00,en,0,0,0,684,,"RT @AgnesCallamard: Unbelievable… There is a serious risk of genocide and in response the US is proposing to airdrop supplies, while contin…"
1763925067199590818,2024-03-02T13:51:22+00:00,nl,41,13,58,14,13940,Rode Kruis introduceert vrouwelijke reanimatiepop. Goed nieuws! Maar eigenlijk ongelofelijk dat het zo lang geduurd heeft. #invisiblewomenDeze week stemden we in de kamer nog een resolutie voor meer gendersensitieve gezondheidszorg. Erg nodig!  https://t.co/LQbvddeLUM
1763939228105293996,2024-03-02T14:47:39+00:00,nl,3,0,1,0,72,"@EllenDG1975 Dus dat vrouwen minder kans hebben om gereanimeerd te worden en hogere kans hebben op sterfte bij een hartinfarct vindt hij “belachelijk”?? Awel, ik niet."
1763933115561468076,2024-03-02T14:23:21+00:00,nl,1,1,2,0,1504,"Meestal totaal niet eens Jeroen Bergers, maar deze keer heeft hij wel een punt."
1763932703714386395,2024-03-02T14:21:43+00:00,nl,1,0,3,0,368,"Wel ja, dat vrouwen minder vaak gereanimeerd worden en een hogere sterftekans hebben bij een hartinfarct vind jij belachelijk. Ik heb een andere mening hierover."
1763717077943136666,2024-03-02T00:04:54+00:00,nl,0,0,0,0,129,"@JJDeGucht @vrtnws @destandaard @openvld Ja, dat denk ik ook."
1764005081450491983,2024-03-02T19:09:19+00:00,nl,0,0,2,0,47,@Krid_Stems Vrouwenlevens zijn voor jou dus niet belangrijk. Duidelijk.
1764006469949698399,2024-03-02T19:14:50+00:00,nl,0,0,1,0,14,@Krid_Stems Dit komt niet van Groen. Dit komt van het Rode Kruis. En dit is de reden https://t.co/bxge9RR7jS
1764004700637003938,2024-03-02T19:07:48+00:00,nl,11,1,14,0,1677,"Wat mensen die dit in het belachelijke trekken blijkbaar niet snappen, is dat vrouwen veel minder vaak succesvol gereanimeerd worden en daardoor een hogere sterftekans hebben bij een hartstilstand. Dáárom neemt Rode Kruid deze beslissing."
1764090289612836944,2024-03-03T00:47:54+00:00,nl,0,0,0,0,68,@stefamichielsen Waarom “zucht” @stefamichielsen ? Zou je dat even kunnen duiden met nog wat andere argumenten? Merci!
1764212428521292211,2024-03-03T08:53:15+00:00,en,0,0,0,15758,,RT @benphillips76: This image https://t.co/n3olM1HjsT
1764028411654107457,2024-03-02T20:42:02+00:00,es,2,0,0,0,161,@michelhenrion Si triste 😥
1764028331693871352,2024-03-02T20:41:42+00:00,fr,0,0,0,13,,RT @michelhenrion: Le décès de la talentueuse dessinatrice liégeoise Cécile #Bertrand et cette dernière invitation: "Ami.e.s  artistes de t…
1764758482006270400,2024-03-04T21:03:04+00:00,en,0,0,0,471,,RT @volker_turk: The so-called 'war on woke' is really a war on inclusion. Delusional &amp; racist ideas are influencing perpetrators of viol…
1764381109603754323,2024-03-03T20:03:31+00:00,en,16,0,1,1,460,"@POTUS A more effective way to save lives in Gaza might be to stop funding Netanyahu's war machine, don't you think?"
1764590671183159716,2024-03-04T09:56:15+00:00,nl,5,0,0,0,333,@FranckenTheo Een beetje zoals 50 miljoen Euro voor de stad Antwerpen om te fuseren met Borsbeek? Zoiets?
1764441382779785473,2024-03-04T00:03:02+00:00,nl,0,0,0,14,,RT @groen: 'Wij zijn klaar om strijdbaar de campagne in te gaan.Ik ben tegelijk wel bezorgd over torenhoge score voor Vlaams Belang. Daar…
1764550032190017930,2024-03-04T07:14:46+00:00,nl,12,0,0,0,1953,@lindewin Prachtig inderdaad en jammer dat de VRT dit niet heeft uitgezonden. Wij keken op de BBC.
1764217113730765172,2024-03-03T09:11:52+00:00,nl,1,0,1,0,140,"@FKeuleneer U kan hier lacherig over doen, maar dokters denken hier toch anders over hoor, meneer. Dit weekend nog in @demorgen 👇 https://t.co/qJVQk2apAn"
1764231068704530756,2024-03-03T10:07:19+00:00,nl,0,0,1,0,87,"@JeanLagaune Dus het is goed als er vrouwelijke poppen zijn, toch? Goed dat jij daar ervaring mee hebt! 🫶"
1764237539123081663,2024-03-03T10:33:01+00:00,nl,0,0,2,0,54,@JeanLagaune Het ene is gewoon de naam voor het andere. Het gaat erom dat vrouwen even goede zorg kunnen krijgen als mannen. Niet meer of niet minder. Hopelijk zijn we het daar over eens?
1764258909202624862,2024-03-03T11:57:56+00:00,nl,1,0,1,0,21,@JTK91567153 @JeanLagaune Dat is verwerpelijk.
1764266439245009164,2024-03-03T12:27:52+00:00,nl,0,0,1,0,22,"@JTK91567153 @JeanLagaune Maar waarheidszoeker toch, ik heb meerdere tweets waarin ik kritiek geeft op regime in Iran, op Taliban, op praktijk van vrouwenbesnijdenis,… maar uw vooroordelen over mij en groen verblinden u. En het zal voor u nooit genoeg zijn."
1764238493994144133,2024-03-03T10:36:49+00:00,nl,0,0,2,0,33,@JeanLagaune Dat is nochtans wetenschappelijk onderbouwd. Ik heb dat niet verzonnen. Zoek het eens op anders.
1764921492582662622,2024-03-05T07:50:49+00:00,fr,0,0,0,46,,RT @EchosEnergie: 🚨 EXCLUSIF 🚨 Nucléaire : la facture prévisionnelle des futurs EPR grimpe de 30 % ⬇️⬇️https://t.co/Uok8xNVRrZ
1765089608562323761,2024-03-05T18:58:51+00:00,fr,0,0,0,1,,"RT @joel_sole: ""L'entrisme, terme issu de l'histoire du léninisme et du trotskisme, est une stratégie politique révolutionnaire qui consist…"
1765146791698104361,2024-03-05T22:46:04+00:00,fr,0,0,0,13,,RT @CentreJeanRiGol: On n’a pas fini de rire… https://t.co/htiyUn3O9U
1765146737134477357,2024-03-05T22:45:51+00:00,fr,0,0,0,1304,,RT @libe: ❌ Javier Milei ferme brutalement l’agence de presse argentine TélamLa première agence d’information en Amérique latine a été cl…
1765523559563096270,2024-03-06T23:43:13+00:00,en,0,0,0,14631,,"RT @amanpour: “Death is better than this.” Shocking images of starving, emaciated children from inside Gaza are laying bare the desperati…"
1765506924055859279,2024-03-06T22:37:06+00:00,fr,0,0,0,10,,RT @michelhenrion: Le changement de régime de ⁦@HandichiY⁩. (archive 2022). #DuPTBauMR https://t.co/dGpjSYWqTe
1765382049974600112,2024-03-06T14:20:54+00:00,fr,27,1,7,9,2153,"Le 8 mars, les féministes se mobilisent! Le dernier rapport de @oxfamfrance est sorti et nous rappelle bien pourquoi :- Plus de 60 % des plus pauvres sont des femmes- Toutes les 11 minutes, une femme est tuée par son conjoint ou membre de sa famille"
1765382317189603628,2024-03-06T14:21:58+00:00,fr,8,0,2,5,389,"@oxfamfrance - 1 femme sur 3 a été victime de violences sexistes et sexuelles au cours de sa vie- À l’échelle mondiale, le salaire des femmes ne représente que 77 % de celui des hommesL’étude est consultable ici : https://t.co/NuVnw74zAQ"
1765687316259975543,2024-03-07T10:33:55+00:00,fr,0,0,0,2,,RT @YHakoum: Les syriens devenus belges se posent la questions pour qui voter lors de prochaines élections. Moi je ne crois pas aux partisa…
1765647255418097789,2024-03-07T07:54:44+00:00,fr,32,6,32,6,7411,"Bienvenue @LucPire ! 🥳Quel honneur d'accueillir chez @Ecolo l'éditeur de livres, l'ex trésorier d'Amnesty International, le cofondateur du Venture Lab à Liège et l'entrepreneur social et engagé notamment derrière la renaissance de la Chocolaterie Galler ! 🙏 https://t.co/UIeNvdRY3c"
1765454496820240714,2024-03-06T19:08:47+00:00,art,1,0,0,0,67,🍉🍉🍉
1765705258053906672,2024-03-07T11:45:13+00:00,fr,0,0,0,11,,RT @KhattabiZakia: le manque flagrant de loyauté gvtale d’un partenaire sans qui good move n’aurait pas été possible donne la tonalité de l…
1766089152611729755,2024-03-08T13:10:40+00:00,fr,0,0,0,17,,RT @cncd111111: VICTOIRE ! Le Conseil 🇪🇺 a validé ce jeudi la sortie du Traité sur la Charte de l’énergie (#TCE). Si le Parlement confirme…
1766134084571451600,2024-03-08T16:09:13+00:00,fr,0,0,0,714,,RT @jattali: Netanyahu est 6 fois criminel : 1/ en assassinant des dizaines de milliers d’innocents à Gaza  2/ en affaiblissant gravement l…
1766113892185383288,2024-03-08T14:48:59+00:00,fr,0,0,0,9,,"RT @Tribalart_be: Chez nous, il n'y a plus que Marcel Sel, Joël Rubinfeld et quelques autres extrémistes qui n'ont pas encore compris que c…"
1766113712488767859,2024-03-08T14:48:16+00:00,fr,0,0,0,2,,"RT @alechat1: Bonsoir @Girleek, autre question:Pourriez-vous partager vos sources permettant d'affirmer qu""à Rouen, ils ont montré que le…"
1765700319101485238,2024-03-07T11:25:35+00:00,nl,0,0,0,45,,RT @Isoldevde: ONZE OPINIE. “MR en Open Vld die elkaar opeens terug in de armen vallen? De liberalen vinden elkaar in opportunisme” https:/…
1765700264978153716,2024-03-07T11:25:22+00:00,fr,0,0,0,8,,"RT @PhWalkowiak: Et donc voulu par toute la famille libérale, désormais réunie ... ??@openvld @MR_officiel ""Le CD&amp;V et l’Open VLD veulen…"
